id,province,district,property_type,bedrooms,baths,floor_area,nearby_stations,nearby_station_distance,nearby_supermarkets,nearby_shops,facilities,price,station_name,station_distance,total_facilities
10906791,Bangkok,Khan Na Yao,Condo,1.0,1.0,28,0,,6.0,7,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Swimming pool']",1390000,-,0,8
9668811,Bangkok,Khlong San,Condo,1.0,1.0,30,3,"[['G1/S7 Krung Thon Buri BTS', 350], ['G2 Charoen Nakhon BTS', 590], ['S6 Saphan Taksin BTS', 840]]",12.0,20,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",3000000,Krung Thon Buri BTS,350,8
10823818,Bangkok,Phaya Thai,Condo,1.0,1.0,59,2,"[['N6 Sena Ruam BTS', 370], ['N5 Ari BTS', 780]]",12.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",5800000,Sena Ruam BTS,370,6
10969033,Bangkok,Saphan Sung,Detached House,5.0,4.0,650,0,,11.0,5,"['Clubhouse', 'Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",6550000,-,0,5
11030316,Samut Prakan,Bang Phli,Townhouse,3.0,4.0,170,0,,10.0,8,"['Clubhouse', 'Community Garden', 'CCTV', 'Playground', '24 hours security', 'Swimming pool']",4850000,-,0,6
10648758,Nonthaburi,Mueang Nonthaburi,Condo,2.0,2.0,58,0,,2.0,4,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool']",4200000,-,0,12
10923817,Bangkok,Nong Chok,Detached House,6.0,4.0,460,0,,4.0,1,[],6900000,-,0,0
10743898,Bangkok,Watthana,Condo,1.0,1.0,39,0,,17.0,13,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Wading pool']",4702800,-,0,5
10985420,Bangkok,Huai Khwang,Condo,2.0,1.0,58,2,"[['BL20 Phra Ram 9 MRT', 540], ['BL19 Thailand Cultural Centre MRT', 620]]",13.0,20,"['Car Park', 'Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Open car park', 'Pool Deck', 'Playground', '24 hours security', 'Swimming pool']",6390000,Phra Ram 9 MRT,540,10
10907106,Bangkok,Bangkok Noi,Condo,2.0,1.0,60,2,"[['BL04 Bang Khun Non MRT', 850], ['BL03 Fai Chai MRT', 910]]",19.0,18,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Playground', '24 hours security', 'Swimming pool']",5640000,Bang Khun Non MRT,850,9
10959888,Samut Prakan,Bang Phli,Detached House,4.0,4.0,560,0,,3.0,2,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",9190000,-,0,7
11028527,Bangkok,Min Buri,Townhouse,3.0,3.0,216,0,,10.0,2,[],2790000,-,0,0
11046984,Nonthaburi,Bang Bua Thong,Condo,1.0,1.0,37,2,"[['PP01 Khlong Bang Phai MRT', 450], ['PP02 Talad Bang Yai MRT', 820]]",11.0,13,"['BBQ pits', 'Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",1720000,Khlong Bang Phai MRT,450,10
10868476,Nonthaburi,Pak Kret,Detached House,3.0,3.0,160,0,,0.0,4,"['Community Garden', 'Fitness corner', '24 hours security', 'Swimming pool']",6500000,-,0,4
11006954,Bangkok,Min Buri,Detached House,3.0,2.0,160,0,,2.0,4,"['Adult Fitness Stations', 'Clubhouse', 'Community Garden', 'CCTV', 'Pavillion', 'Sauna', '24 hours security', 'Swimming pool']",5700000,-,0,8
10848176,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3,"[['E4 Asok BTS', 40], ['BL21 Phetchaburi MRT', 150], ['A6 Makkasan Airport Link', 330]]",7.0,20,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Sky Lounge', 'Swimming pool']",4700000,Asok BTS,40,8
11029059,Bangkok,Watthana,Condo,1.0,1.0,34,0,,6.0,13,"['Car Park', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Function room', 'Jacuzzi', 'Lounge', 'Pavillion', '24 hours security', 'Swimming pool', 'Wading pool']",4220000,-,0,12
10609344,Bangkok,Huai Khwang,Condo,1.0,1.0,38,0,,12.0,20,"['Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Launderette', 'Mini-Mart', '24 hours security', 'Swimming pool']",3000000,-,0,8
10780916,Nonthaburi,Bang Bua Thong,Townhouse,3.0,3.0,170,1,"[['PP03 Sam Yaek Bang Yai MRT', 600]]",2.0,6,"['Clubhouse', 'Community Garden', 'Fitness corner', '24 hours security', 'Swimming pool', 'Wading pool']",3990000,Sam Yaek Bang Yai MRT,600,6
10998554,Samut Prakan,Mueang Samut Prakan,Detached House,2.0,1.0,240,0,,6.0,1,[],2990000,-,0,0
10808315,Bangkok,Phra Khanong,Condo,1.0,1.0,43,2,"[['E11 Punnawithi BTS', 360], ['E10 Bang Chak BTS', 660]]",8.0,12,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Game room', 'Gymnasium room', 'Jacuzzi', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool', 'Wading pool']",5300000,Punnawithi BTS,360,12
10737587,Samut Prakan,Bang Phli,Townhouse,3.0,3.0,145,0,,2.0,8,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",3250000,-,0,7
10933914,Bangkok,Watthana,Condo,1.0,1.0,29,0,,16.0,20,"['Adventure park', 'BBQ pits', 'Car Park', 'Covered car park', ""Children's Playground"", 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Open car park', 'Sauna', '24 hours security', 'Sky Lounge', 'Spa pool', 'Steam bath', 'Swimming pool']",5200000,-,0,16
10134505,Bangkok,Sathon,Condo,1.0,1.0,65,3,"[['B2 Arkan Songkhro BRT', 130], ['B1 Sathorn BRT', 520], ['B3 Technic Krungthep BRT', 530]]",18.0,17,"['Car Park', ""Children's Playground"", 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",6900000,Arkan Songkhro,130,10
10847063,Bangkok,Bang Khae,Townhouse,2.0,2.0,100,0,,10.0,20,"['Covered car park', '24 hours security']",1590000,-,0,2
10880489,Bangkok,Lat Krabang,Townhouse,3.0,3.0,180,0,,5.0,2,"['CCTV', '24 hours security']",2900000,-,0,2
11030335,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,35,1,"[['E15 Samrong BTS', 60]]",16.0,20,"['Badminton hall', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini golf range', 'Multi-purpose hall', '24 hours security', 'Swimming pool']",3200000,Samrong BTS,60,10
10515599,Bangkok,Khlong San,Condo,2.0,2.0,67,2,"[['S8 Wongwian Yai BTS', 200], ['G1/S7 Krung Thon Buri BTS', 640]]",19.0,10,"['CCTV', 'Fitness corner', 'Jacuzzi', '24 hours security', 'Swimming pool']",6500000,Wongwian Yai BTS,200,5
10548985,Bangkok,Lak Si,Condo,1.0,1.0,26,1,"[['RN06 SRT Lak Si', 690]]",9.0,12,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Gymnasium room', 'Library', 'Mini-Mart', 'Pavillion', '24 hours security', 'Swimming pool', 'Wading pool']",1850000,Lak Si,690,14
10975585,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,2.0,130,0,,2.0,1,"['Covered car park', 'Clubhouse', '24 hours security', 'Swimming pool']",2850000,-,0,4
10969501,Bangkok,Watthana,Condo,2.0,2.0,53,2,"[['E9 On Nut BTS', 860], ['E8 Phra Khanong BTS', 990]]",15.0,18,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Open car park', '24 hours security', 'Swimming pool']",6200000,On Nut BTS,860,9
10916653,Bangkok,Huai Khwang,Condo,1.0,1.0,26,2,"[['BL19 Thailand Cultural Centre MRT', 220], ['BL20 Phra Ram 9 MRT', 830]]",16.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Launderette', 'Open car park', 'Playground', '24 hours security', 'Spa pool', 'Swimming pool']",4180000,Thailand Cultural Centre MRT,220,9
11032452,Bangkok,Chatuchak,Condo,1.0,1.0,31,1,"[['RN02 SRT Chatuchak', 310]]",2.0,6,"['CCTV', '24 hours security']",1399000,Chatuchak,310,2
10988596,Bangkok,Watthana,Condo,1.0,1.0,51,2,"[['E7 Ekkamai BTS', 270], ['E6 Thong Lo BTS', 800]]",16.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",9250000,Ekkamai BTS,270,6
10870584,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,125,0,,6.0,4,"['Covered car park', 'Playground']",2899999,-,0,2
10547104,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,97,0,,1.0,3,[],3000000,-,0,0
10724000,Bangkok,Yan Nawa,Condo,2.0,2.0,81,2,"[['B4 Thanon Chan BRT', 560], ['B5 Nararam 3 BRT', 950]]",20.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",3800000,Thanon Chan,560,8
9541384,Bangkok,Phaya Thai,Condo,2.0,2.0,67,2,"[['N6 Sena Ruam BTS', 300], ['N7 Saphan Kwai BTS', 700]]",14.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",7000000,Sena Ruam BTS,300,8
8827320,Bangkok,Bueng Kum,Townhouse,3.0,4.0,180,0,,6.0,9,"['Covered car park', 'Clubhouse', '24 hours security']",5600000,-,0,3
10989618,Bangkok,Bang Kho Laem,Condo,1.0,1.0,33,0,,15.0,10,"['Covered car park', ""Children's Playground"", 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Lounge', '24 hours security', 'Swimming pool', 'Wading pool']",3750000,-,0,10
10973775,Samut Prakan,Mueang Samut Prakan,Detached House,4.0,4.0,200,0,,18.0,11,[],3500000,-,0,0
11018158,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,90,0,,2.0,1,[],2550000,-,0,0
10932176,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,100,0,,7.0,5,[],2290000,-,0,0
8740796,Bangkok,Watthana,Condo,1.0,1.0,35,3,"[['BL22 Sukhumvit MRT', 400], ['E3 Nana BTS', 590], ['BL21 Phetchaburi MRT', 750]]",12.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",6200000,Sukhumvit MRT,400,8
10989076,Samut Prakan,Bang Phli,Townhouse,3.0,3.0,175,0,,0.0,2,[],4900000,-,0,0
10717465,Samut Prakan,Bang Phli,Detached House,3.0,3.0,207,0,,6.0,1,"['Covered car park', '24 hours security']",4900000,-,0,2
10265876,Bangkok,Thon Buri,Condo,1.0,1.0,35,3,"[['B12 Ratchaphruek BRT', 230], ['S10 Talat Phlu BTS', 580], ['S9 Pho Nimit BTS', 600]]",9.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security']",2690000,Ratchaphruek,230,4
10962378,Bangkok,Chatuchak,Condo,1.0,1.0,33,3,"[['N9 Ha Yaek Lat Phrao BTS', 440], ['BL14 Phahon Yothin MRT', 580], ['N10 Phahon Yothin 24 BTS', 950]]",11.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",3190000,Ha Yaek Lat Phrao BTS,440,8
11012781,Nonthaburi,Bang Kruai,Detached House,3.0,3.0,147,0,,0.0,2,"['Car Park', 'CCTV', '24 hours security']",4650000,-,0,3
10985811,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,43,0,,10.0,20,"['Fitness corner', '24 hours security', 'Swimming pool']",1290000,-,0,3
11004820,Samut Prakan,Mueang Samut Prakan,Condo,2.0,1.0,34,0,,9.0,7,"['Basketball court', 'CCTV', 'Fitness corner', 'Game room', 'Library', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool', 'Wading pool']",3000000,-,0,10
11010421,Bangkok,Lat Phrao,Townhouse,4.0,3.0,200,0,,6.0,6,['24 hours security'],3500000,-,0,1
11010912,Bangkok,Watthana,Condo,1.0,1.0,35,0,,17.0,20,"['Aircon Facilities', 'Car Park', 'Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Lounge', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",3200000,-,0,14
9015750,Bangkok,Prawet,Condo,1.0,1.0,29,1,"[['A3 Ban Thap Chang Airport Link', 950]]",5.0,4,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1390000,Ban Thap Chang,950,8
10620101,Bangkok,Watthana,Condo,1.0,1.0,40,2,"[['E6 Thong Lo BTS', 430], ['E7 Ekkamai BTS', 650]]",16.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5300000,Thong Lo BTS,430,5
10676709,Bangkok,Chatuchak,Condo,1.0,1.0,34,2,"[['BL14 Phahon Yothin MRT', 140], ['N9 Ha Yaek Lat Phrao BTS', 290]]",9.0,20,"['Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",6580000,Phahon Yothin MRT,140,4
11008663,Nonthaburi,Mueang Nonthaburi,Townhouse,2.0,2.0,100,1,"[['PP06 Bang Rak Noi Tha It MRT', 640]]",9.0,12,[],2690000,Bang Rak Noi Tha It MRT,640,0
10830872,Bangkok,Bang Khen,Condo,1.0,1.0,26,1,"[['N17 Wat Phra Sri Mahathat BTS', 840]]",9.0,5,"['Covered car park', 'Club', 'CCTV', 'Fitness corner', 'Multi-purpose hall', 'Pavillion', 'Playground', '24 hours security']",1250000,Wat Phra Sri Mahathat BTS,840,8
10814157,Bangkok,Phra Khanong,Condo,1.0,1.0,24,2,"[['E11 Punnawithi BTS', 580], ['E12 Udom Suk BTS', 690]]",5.0,13,"['Basement car park', 'Car Park', 'Covered car park', 'CCTV', 'Swimming pool']",1750000,Punnawithi BTS,580,5
10956721,Nonthaburi,Bang Kruai,Townhouse,2.0,2.0,77,0,,3.0,1,['24 hours security'],1500000,-,0,1
10718305,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,32,2,"[['PP15 Bang Son MRT', 400], ['RW02 SRT Bang Son', 580]]",5.0,5,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1940000,Bang Son MRT,400,5
10867117,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,26,1,"[['E14 Bearing BTS', 800]]",9.0,18,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",1250000,Bearing BTS,800,10
10657634,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,45,2,"[['PP10 Bang Krasor MRT', 460], ['PP11 Nonthaburi Civic Center MRT', 510]]",9.0,8,"['CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",1990000,Bang Krasor MRT,460,7
10023473,Nonthaburi,Pak Kret,Townhouse,2.0,2.0,100,0,,9.0,8,[],2050000,-,0,0
10816384,Bangkok,Phra Khanong,Condo,2.0,1.0,42,0,,7.0,5,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",3790000,-,0,10
10838492,Nonthaburi,Bang Bua Thong,Condo,1.0,1.0,23,1,"[['PP01 Khlong Bang Phai MRT', 370]]",9.0,13,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', '24 hours security', 'Swimming pool']",1190000,Khlong Bang Phai MRT,370,7
11001398,Samut Prakan,Mueang Samut Prakan,Detached House,4.0,2.0,120,0,,1.0,3,[],2700000,-,0,0
10939795,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,91,0,,6.0,2,[],2590000,-,0,0
10246730,Bangkok,Suan Luang,Townhouse,4.0,6.0,340,0,,6.0,6,"['Covered car park', 'Open car park', '24 hours security', 'Spa pool', 'Swimming pool']",7500000,-,0,5
11030508,Bangkok,Huai Khwang,Condo,1.0,1.0,31,0,,12.0,13,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",3277000,-,0,7
10888605,Bangkok,Ratchathewi,Condo,1.0,1.0,42,3,"[['A7 Ratchaprarop Airport Link', 420], ['A8 Phaya Thai Airport Link', 430], ['N2 Phaya Thai BTS', 540]]",14.0,20,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Library', 'Lounge', 'Pavillion', '24 hours security', 'Swimming pool']",5100000,Ratchaprarop,420,12
9085072,Bangkok,Min Buri,Townhouse,3.0,3.0,219,0,,1.0,4,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Open car park', 'Pool Deck', 'Playground', '24 hours security', 'Spa pool', 'Swimming pool', 'Wading pool']",4790000,-,0,12
10958093,Samut Prakan,Bang Phli,Condo,1.0,1.0,29,0,,5.0,10,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",2100000,-,0,8
10100568,Bangkok,Thon Buri,Condo,1.0,1.0,42,3,"[['B12 Ratchaphruek BRT', 280], ['S10 Talat Phlu BTS', 420], ['S9 Pho Nimit BTS', 980]]",7.0,17,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security', 'Swimming pool']",2290000,Ratchaphruek,280,9
11028575,Bangkok,Prawet,Townhouse,3.0,3.0,97,0,,6.0,11,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5190000,-,0,6
11029514,Bangkok,Bang Khae,Condo,1.0,1.0,26,1,"[['BL37 Bang Khae MRT', 500]]",7.0,6,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Launderette', 'Lift lobby', 'Mini-Mart', 'Multi-purpose hall', 'Playground', '24 hours security', 'Swimming pool']",1250000,Bang Khae MRT,500,12
10748441,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,88,0,,0.0,1,"['Community Garden', 'CCTV', '24 hours security']",2290000,-,0,3
10406560,Samut Prakan,Bang Sao Thong,Detached House,3.0,2.0,110,0,,2.0,1,"[""Children's Playground"", 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3600000,-,0,6
10879361,Samut Prakan,Bang Phli,Condo,1.0,1.0,35,0,,7.0,2,"['Amphitheatre', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Meeting room', '24 hours security', 'Sky Lounge', 'Swimming pool']",3500000,-,0,10
11033348,Bangkok,Khlong Sam Wa,Townhouse,2.0,2.0,80,0,,6.0,7,['Covered car park'],1790000,-,0,1
10935122,Bangkok,Lat Phrao,Condo,1.0,1.0,43,0,,4.0,9,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2500000,-,0,4
10980293,Bangkok,Lat Krabang,Condo,1.0,1.0,36,1,"[['A2 Lat Krabang Airport Link', 390]]",4.0,2,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1690000,Lat Krabang,390,7
10880397,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,35,1,"[['E15 Samrong BTS', 60]]",16.0,20,"['Badminton hall', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini golf range', 'Multi-purpose hall', '24 hours security', 'Swimming pool']",2890000,Samrong BTS,60,10
10683144,Bangkok,Chatuchak,Condo,1.0,1.0,35,3,"[['BL13 Chatuchak Park MRT', 380], ['N8 Mo Chit BTS', 500], ['BL14 Phahon Yothin MRT', 940]]",4.0,20,"['Adventure park', 'Car Park', ""Children's Playground"", 'CCTV', 'Game room', 'Gymnasium room', 'Jacuzzi', 'Lift lobby', 'Lounge', 'Open car park', '24 hours security', 'Steam bath', 'Swimming pool']",6500000,Chatuchak Park MRT,380,13
10729047,Samut Prakan,Bang Sao Thong,Detached House,4.0,2.0,170,0,,3.0,2,"['Covered car park', 'Playground', '24 hours security', 'Swimming pool']",6200000,-,0,4
11026957,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,51,0,,5.0,3,[],1590000,-,0,0
10390087,Bangkok,Lat Krabang,Townhouse,3.0,2.0,96,0,,15.0,11,[],3350000,-,0,0
10812278,Samut Prakan,Bang Phli,Detached House,3.0,3.0,166,0,,6.0,1,"['Covered car park', 'Clubhouse', 'Gymnasium room', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",6500000,-,0,7
10848717,Bangkok,Khlong Toei,Condo,1.0,1.0,35,2,"[['E5 Phrom Phong BTS', 300], ['E6 Thong Lo BTS', 880]]",17.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Steam bath', 'Swimming pool']",7500000,Phrom Phong BTS,300,6
10947569,Bangkok,Bang Khen,Townhouse,3.0,2.0,110,0,,6.0,7,[],2400000,-,0,0
10717176,Bangkok,Phaya Thai,Condo,1.0,1.0,30,3,"[['N6 Sena Ruam BTS', 610], ['N7 Saphan Kwai BTS', 690], ['BL12 Kamphaeng Phet MRT', 930]]",11.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Gymnasium room', 'Launderette', 'Lift lobby', '24 hours security', 'Swimming pool']",2990000,Sena Ruam BTS,610,8
11029221,Bangkok,Ratchathewi,Condo,1.0,1.0,29,3,"[['BL20 Phra Ram 9 MRT', 340], ['A6 Makkasan Airport Link', 540], ['E4 Asok BTS', 640]]",10.0,20,"['Basement car park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Sky Lounge', 'Spa pool', 'Steam bath', 'Swimming pool', 'Wading pool']",4350000,Phra Ram 9 MRT,340,10
10971275,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,1,"[['E15 Samrong BTS', 580]]",15.0,20,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1750000,Samrong BTS,580,6
10145271,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,2,"[['PP10 Bang Krasor MRT', 410], ['PP11 Nonthaburi Civic Center MRT', 640]]",9.0,7,"['Covered car park', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Swimming pool']",1490000,Bang Krasor MRT,410,6
10892628,Bangkok,Pathum Wan,Condo,2.0,2.0,62,1,"[['W1 National Stadium BTS', 670]]",20.0,20,"['CCTV', 'Fitness corner', 'Game room', 'Jacuzzi', 'Meeting room', '24 hours security', 'Swimming pool']",9100000,National Stadium BTS,670,7
8358211,Bangkok,Khlong Sam Wa,Detached House,4.0,3.0,134,0,,1.0,5,"['Covered car park', 'Clubhouse']",3590000,-,0,2
10648630,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,26,0,,2.0,4,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool']",1599000,-,0,12
10982510,Bangkok,Bang Na,Condo,1.0,1.0,28,2,"[['E13 Bang Na BTS', 570], ['E12 Udom Suk BTS', 850]]",6.0,4,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Jogging track', 'Lift lobby', '24 hours security', 'Swimming pool']",2900000,Bang Na BTS,570,9
11029380,Bangkok,Chom Thong,Condo,1.0,1.0,22,2,"[['S11 Wutthakat BTS', 280], ['S10 Talat Phlu BTS', 970]]",4.0,2,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",1690000,Wutthakat BTS,280,9
10958637,Bangkok,Thon Buri,Condo,1.0,1.0,41,3,"[['S10 Talat Phlu BTS', 220], ['B12 Ratchaphruek BRT', 360], ['S11 Wutthakat BTS', 1000]]",7.0,19,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2300000,Talat Phlu BTS,220,4
10344804,Bangkok,Watthana,Condo,2.0,1.0,105,3,"[['A6 Makkasan Airport Link', 700], ['E3 Nana BTS', 720], ['BL21 Phetchaburi MRT', 760]]",8.0,19,"['Covered car park', 'Club', 'CCTV', 'Fitness corner', 'Pavillion', 'Sauna', '24 hours security', 'Swimming pool']",7800000,Makkasan,700,8
11033158,Bangkok,Khlong Toei,Condo,1.0,1.0,40,2,"[['BL23 Queen Sirikit National Convention Centre MRT', 780], ['E5 Phrom Phong BTS', 890]]",20.0,20,"['Car Park', 'Covered car park', ""Children's Playground"", 'Club', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Launderette', 'Multi-Storey Car Park', '24 hours security', 'Swimming pool']",9000000,Queen Sirikit National Convention Centre MRT,780,12
10940530,Bangkok,Bang Rak,Condo,1.0,1.0,50,3,"[['S4 Saint Louis BTS', 390], ['S5 Surasak BTS', 430], ['S3 Chong Nonsi BTS', 700]]",19.0,20,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7300000,Saint Louis BTS,390,4
